dataset_name,model_num,mutant_type,iter,label
blob,4,ft_0,4,0
blob,4,ft_1,0,1
blob,4,ft_1,1,1
blob,4,ft_1,2,1
blob,4,ft_1,3,1
blob,4,ft_1,4,1
blob,4,ft_2,0,2
blob,4,ft_2,1,2
blob,4,ft_2,2,2
blob,4,ft_2,3,2
blob,4,ft_2,4,2
blob,4,ft_3,0,3
blob,4,ft_3,1,3
blob,4,ft_3,2,3
blob,4,ft_3,3,3
blob,4,ft_3,4,3
blob,4,ft_4,0,4
blob,4,ft_4,1,4
blob,4,ft_4,2,4
blob,4,ft_4,3,4
blob,4,ft_4,4,4
blob,4,ft_5,0,5
blob,4,ft_5,1,5
blob,4,ft_5,2,5
blob,4,ft_5,3,5
blob,4,ft_5,4,5
blob,5,ft_0,0,0
blob,5,ft_0,1,0
blob,5,ft_0,2,0
blob,5,ft_0,3,0
blob,5,ft_0,4,0
blob,5,ft_1,0,0
blob,5,ft_1,1,0
blob,5,ft_1,2,0
blob,5,ft_1,3,0
blob,5,ft_1,4,0
blob,5,ft_2,0,0
blob,5,ft_2,1,0
blob,5,ft_2,2,0
blob,5,ft_2,3,0
blob,5,ft_2,4,0
blob,5,ft_3,0,0
blob,5,ft_3,1,0
blob,5,ft_3,2,0
blob,5,ft_3,3,0
blob,5,ft_3,4,0
blob,5,ft_4,0,0
blob,5,ft_4,1,0
blob,5,ft_4,2,0
blob,5,ft_4,3,0
blob,5,ft_4,4,0
blob,5,ft_5,0,0
blob,5,ft_5,1,0
blob,5,ft_5,2,0
blob,5,ft_5,3,0
blob,5,ft_5,4,0
blob,6,ft_0,0,0
blob,6,ft_0,1,0
blob,6,ft_0,2,0
blob,6,ft_0,3,0
blob,6,ft_0,4,0
blob,6,ft_1,0,0
blob,6,ft_1,1,0
blob,6,ft_1,2,0
blob,6,ft_1,3,0
blob,6,ft_1,4,0
blob,6,ft_2,0,0
blob,6,ft_2,1,0
blob,6,ft_2,2,0
blob,6,ft_2,3,0
blob,6,ft_2,4,0
blob,6,ft_3,0,0
blob,6,ft_3,1,0
blob,6,ft_3,2,0
blob,6,ft_3,3,0
blob,6,ft_3,4,0
blob,6,ft_4,0,0
blob,6,ft_4,1,0
blob,6,ft_4,2,0
blob,6,ft_4,3,0
blob,6,ft_4,4,0
blob,6,ft_5,0,0
blob,6,ft_5,1,0
blob,6,ft_5,2,0
blob,6,ft_5,3,0
blob,6,ft_5,4,0
blob,7,ft_0,0,0
blob,7,ft_0,1,0
blob,7,ft_0,2,0
blob,7,ft_0,3,0
blob,7,ft_0,4,0
blob,7,ft_1,0,0
blob,7,ft_1,1,0
blob,7,ft_1,2,0
blob,7,ft_1,3,0
blob,7,ft_1,4,0
blob,7,ft_2,0,0
blob,7,ft_2,1,0
blob,7,ft_2,2,0
blob,7,ft_2,3,0
blob,7,ft_2,4,0
blob,7,ft_3,0,0
blob,7,ft_3,1,0
blob,7,ft_3,2,0
blob,7,ft_3,3,0
blob,7,ft_3,4,0
blob,7,ft_4,0,0
blob,7,ft_4,1,0
blob,7,ft_4,2,0
blob,7,ft_4,3,0
blob,7,ft_4,4,0
blob,7,ft_5,0,0
blob,7,ft_5,1,0
blob,7,ft_5,2,0
blob,7,ft_5,3,0
blob,7,ft_5,4,0
blob,8,ft_0,0,0
blob,8,ft_0,1,0
blob,8,ft_0,2,0
blob,8,ft_0,3,0
blob,8,ft_0,4,0
blob,8,ft_1,0,0
blob,8,ft_1,1,0
blob,8,ft_1,2,0
blob,8,ft_1,3,0
blob,8,ft_1,4,0
blob,8,ft_2,0,0
blob,8,ft_2,1,0
blob,8,ft_2,2,0
blob,8,ft_2,3,0
blob,8,ft_2,4,0
blob,8,ft_3,0,0
blob,8,ft_3,1,0
blob,8,ft_3,2,0
blob,8,ft_3,3,0
blob,8,ft_3,4,0
blob,8,ft_4,0,0
blob,8,ft_4,1,0
blob,8,ft_4,2,0
blob,8,ft_4,3,0
blob,8,ft_4,4,0
blob,8,ft_5,0,0
blob,8,ft_5,1,0
blob,8,ft_5,2,0
blob,8,ft_5,3,0
blob,8,ft_5,4,0
blob,9,ft_0,0,0
blob,9,ft_0,1,0
blob,9,ft_0,2,0
blob,9,ft_0,3,0
blob,9,ft_0,4,0
blob,9,ft_1,0,1
blob,9,ft_1,1,1
blob,9,ft_1,2,1
blob,9,ft_1,3,1
blob,9,ft_1,4,1
blob,9,ft_2,0,2
blob,9,ft_2,1,2
blob,9,ft_2,2,2
blob,9,ft_2,3,2
blob,9,ft_2,4,2
blob,9,ft_3,0,0
blob,9,ft_3,1,0
blob,9,ft_3,2,0
blob,9,ft_3,3,0
blob,9,ft_3,4,0
blob,9,ft_4,0,4
blob,9,ft_4,1,4
blob,9,ft_4,2,4
blob,9,ft_4,3,4
blob,9,ft_4,4,4
blob,9,ft_5,0,5
blob,9,ft_5,1,5
blob,9,ft_5,2,5
blob,9,ft_5,3,5
blob,9,ft_5,4,5
blob,10,ft_0,0,0
blob,10,ft_0,1,0
blob,10,ft_0,2,0
blob,10,ft_0,3,0
blob,10,ft_0,4,0
blob,10,ft_1,0,0
blob,10,ft_1,1,0
blob,10,ft_1,2,0
blob,10,ft_1,3,0
blob,10,ft_1,4,0
blob,10,ft_2,0,2
blob,10,ft_2,1,2
blob,10,ft_2,2,2
blob,10,ft_2,3,2
blob,10,ft_2,4,2
blob,10,ft_3,0,3
blob,10,ft_3,1,3
blob,10,ft_3,2,3
blob,10,ft_3,3,3
blob,10,ft_3,4,3
blob,10,ft_4,0,0
blob,10,ft_4,1,0
blob,10,ft_4,2,0
blob,10,ft_4,3,0
blob,10,ft_4,4,0
blob,10,ft_5,0,5
blob,10,ft_5,1,5
blob,10,ft_5,2,5
blob,10,ft_5,3,5
blob,10,ft_5,4,5
blob,11,ft_0,0,0
blob,11,ft_0,1,0
blob,11,ft_0,2,0
blob,11,ft_0,3,0
blob,11,ft_0,4,0
blob,11,ft_1,0,0
blob,11,ft_1,1,0
blob,11,ft_1,2,0
blob,11,ft_1,3,0
blob,11,ft_1,4,0
blob,11,ft_2,0,2
blob,11,ft_2,1,2
blob,11,ft_2,2,2
blob,11,ft_2,3,2
blob,11,ft_2,4,2
blob,11,ft_3,0,3
blob,11,ft_3,1,3
blob,11,ft_3,2,3
blob,11,ft_3,3,3
blob,11,ft_3,4,3
blob,11,ft_4,0,4
blob,11,ft_4,1,4
blob,11,ft_4,2,4
blob,11,ft_4,3,4
blob,11,ft_4,4,4
blob,11,ft_5,0,5
blob,11,ft_5,1,5
blob,11,ft_5,2,5
blob,11,ft_5,3,5
blob,11,ft_5,4,5
blob,12,ft_0,0,0
blob,12,ft_0,1,0
blob,12,ft_0,2,0
blob,12,ft_0,3,0
blob,12,ft_0,4,0
blob,12,ft_1,0,1
blob,12,ft_1,1,1
blob,12,ft_1,2,1
blob,12,ft_1,3,1
blob,12,ft_1,4,1
blob,12,ft_2,0,2
blob,12,ft_2,1,2
blob,12,ft_2,2,2
blob,12,ft_2,3,2
blob,12,ft_2,4,2
blob,12,ft_3,0,3
blob,12,ft_3,1,3
blob,12,ft_3,2,3
blob,12,ft_3,3,3
blob,12,ft_3,4,3
blob,12,ft_4,0,0
blob,12,ft_4,1,0
blob,12,ft_4,2,0
blob,12,ft_4,3,0
blob,12,ft_4,4,0
blob,12,ft_5,0,5
blob,12,ft_5,1,5
blob,12,ft_5,2,5
blob,12,ft_5,3,5
blob,12,ft_5,4,5
blob,13,ft_0,0,0
blob,13,ft_0,1,0
blob,13,ft_0,2,0
blob,13,ft_0,3,0
blob,13,ft_0,4,0
blob,13,ft_1,0,0
blob,13,ft_1,1,0
blob,13,ft_1,2,0
blob,13,ft_1,3,0
blob,13,ft_1,4,0
blob,13,ft_2,0,0
blob,13,ft_2,1,0
blob,13,ft_2,2,0
blob,13,ft_2,3,0
blob,13,ft_2,4,0
blob,13,ft_3,0,3
blob,13,ft_3,1,3
blob,13,ft_3,2,3
blob,13,ft_3,3,3
blob,13,ft_3,4,3
blob,13,ft_4,0,0
blob,13,ft_4,1,0
blob,13,ft_4,2,0
blob,13,ft_4,3,0
blob,13,ft_4,4,0
blob,13,ft_5,0,0
blob,13,ft_5,1,0
blob,13,ft_5,2,0
blob,13,ft_5,3,0
blob,13,ft_5,4,0
blob,14,ft_0,0,0
blob,14,ft_0,1,0
blob,14,ft_0,2,0
blob,14,ft_0,3,0
blob,14,ft_0,4,0
blob,14,ft_1,0,0
blob,14,ft_1,1,0
blob,14,ft_1,2,0
blob,14,ft_1,3,0
blob,14,ft_1,4,0
blob,14,ft_2,0,2
blob,14,ft_2,1,2
blob,14,ft_2,2,2
blob,14,ft_2,3,2
blob,14,ft_2,4,2
blob,14,ft_3,0,0
blob,14,ft_3,1,0
blob,14,ft_3,2,0
blob,14,ft_3,3,0
blob,14,ft_3,4,0
blob,14,ft_4,0,0
blob,14,ft_4,1,0
blob,14,ft_4,2,0
blob,14,ft_4,3,0
blob,14,ft_4,4,0
blob,14,ft_5,0,0
blob,14,ft_5,1,0
blob,14,ft_5,2,0
blob,14,ft_5,3,0
blob,14,ft_5,4,0
blob,15,ft_0,0,0
blob,15,ft_0,1,0
blob,15,ft_0,2,0
blob,15,ft_0,3,0
blob,15,ft_0,4,0
blob,15,ft_1,0,0
blob,15,ft_1,1,0
blob,15,ft_1,2,0
blob,15,ft_1,3,0
blob,15,ft_1,4,0
blob,15,ft_2,0,0
blob,15,ft_2,1,0
blob,15,ft_2,2,0
blob,15,ft_2,3,0
blob,15,ft_2,4,0
blob,15,ft_3,0,0
blob,15,ft_3,1,0
blob,15,ft_3,2,0
blob,15,ft_3,3,0
blob,15,ft_3,4,0
blob,15,ft_4,0,0
blob,15,ft_4,1,0
blob,15,ft_4,2,0
blob,15,ft_4,3,0
blob,15,ft_4,4,0
blob,15,ft_5,0,0
blob,15,ft_5,1,0
blob,15,ft_5,2,0
blob,15,ft_5,3,0
blob,15,ft_5,4,0
blob,16,ft_0,0,0
blob,16,ft_0,1,0
blob,16,ft_0,2,0
blob,16,ft_0,3,0
blob,16,ft_0,4,0
blob,16,ft_1,0,0
blob,16,ft_1,1,0
blob,16,ft_1,2,0
blob,16,ft_1,3,0
blob,16,ft_1,4,0
blob,16,ft_2,0,0
blob,16,ft_2,1,0
blob,16,ft_2,2,0
blob,16,ft_2,3,0
blob,16,ft_2,4,0
blob,16,ft_3,0,3
blob,16,ft_3,1,3
blob,16,ft_3,2,3
blob,16,ft_3,3,3
blob,16,ft_3,4,3
blob,16,ft_4,0,4
blob,16,ft_4,1,4
blob,16,ft_4,2,4
blob,16,ft_4,3,4
blob,16,ft_4,4,4
blob,16,ft_5,0,0
blob,16,ft_5,1,0
blob,16,ft_5,2,0
blob,16,ft_5,3,0
blob,16,ft_5,4,0
blob,17,ft_0,0,0
blob,17,ft_0,1,0
blob,17,ft_0,2,0
blob,17,ft_0,3,0
blob,17,ft_0,4,0
blob,17,ft_1,0,0
blob,17,ft_1,1,0
blob,17,ft_1,2,0
blob,17,ft_1,3,0
blob,17,ft_1,4,0
blob,17,ft_2,0,2
blob,17,ft_2,1,2
blob,17,ft_2,2,2
blob,17,ft_2,3,2
blob,17,ft_2,4,2
blob,17,ft_3,0,0
blob,17,ft_3,1,0
blob,17,ft_3,2,0
blob,17,ft_3,3,0
blob,17,ft_3,4,0
blob,17,ft_4,0,0
blob,17,ft_4,1,0
blob,17,ft_4,2,0
blob,17,ft_4,3,0
blob,17,ft_4,4,0
blob,17,ft_5,0,5
blob,17,ft_5,1,5
blob,17,ft_5,2,5
blob,17,ft_5,3,5
blob,17,ft_5,4,5
blob,18,ft_0,0,0
blob,18,ft_0,1,0
blob,18,ft_0,2,0
blob,18,ft_0,3,0
blob,18,ft_0,4,0
blob,18,ft_1,0,0
blob,18,ft_1,1,0
blob,18,ft_1,2,0
blob,18,ft_1,3,0
blob,18,ft_1,4,0
blob,18,ft_2,0,2
blob,18,ft_2,1,2
blob,18,ft_2,2,2
blob,18,ft_2,3,2
blob,18,ft_2,4,2
blob,18,ft_3,0,3
blob,18,ft_3,1,3
blob,18,ft_3,2,3
blob,18,ft_3,3,3
blob,18,ft_3,4,3
blob,18,ft_4,0,0
blob,18,ft_4,1,0
blob,18,ft_4,2,0
blob,18,ft_4,3,0
blob,18,ft_4,4,0
blob,18,ft_5,0,0
blob,18,ft_5,1,0
blob,18,ft_5,2,0
blob,18,ft_5,3,0
blob,18,ft_5,4,0
blob,19,ft_0,0,0
blob,19,ft_0,1,0
blob,19,ft_0,2,0
blob,19,ft_0,3,0
blob,19,ft_0,4,0
blob,19,ft_1,0,0
blob,19,ft_1,1,0
blob,19,ft_1,2,0
blob,19,ft_1,3,0
blob,19,ft_1,4,0
blob,19,ft_2,0,2
blob,19,ft_2,1,2
blob,19,ft_2,2,2
blob,19,ft_2,3,2
blob,19,ft_2,4,2
blob,19,ft_3,0,0
blob,19,ft_3,1,0
blob,19,ft_3,2,0
blob,19,ft_3,3,0
blob,19,ft_3,4,0
blob,19,ft_4,0,4
blob,19,ft_4,1,4
blob,19,ft_4,2,4
blob,19,ft_4,3,4
blob,19,ft_4,4,4
blob,19,ft_5,0,0
blob,19,ft_5,1,0
blob,19,ft_5,2,0
blob,19,ft_5,3,0
blob,19,ft_5,4,0
blob,20,ft_0,0,0
blob,20,ft_0,1,0
blob,20,ft_0,2,0
blob,20,ft_0,3,0
blob,20,ft_0,4,0
blob,20,ft_1,0,1
blob,20,ft_1,1,1
blob,20,ft_1,2,1
blob,20,ft_1,3,1
blob,20,ft_1,4,1
blob,20,ft_2,0,2
blob,20,ft_2,1,2
blob,20,ft_2,2,2
blob,20,ft_2,3,2
blob,20,ft_2,4,2
blob,20,ft_3,0,3
blob,20,ft_3,1,3
blob,20,ft_3,2,3
blob,20,ft_3,3,3
blob,20,ft_3,4,3
blob,20,ft_4,0,4
blob,20,ft_4,1,4
blob,20,ft_4,2,4
blob,20,ft_4,3,4
blob,20,ft_4,4,4
blob,20,ft_5,0,0
blob,20,ft_5,1,0
blob,20,ft_5,2,0
blob,20,ft_5,3,0
blob,20,ft_5,4,0
blob,21,ft_0,0,0
blob,21,ft_0,1,0
blob,21,ft_0,2,0
blob,21,ft_0,3,0
blob,21,ft_0,4,0
blob,21,ft_1,0,1
blob,21,ft_1,1,1
blob,21,ft_1,2,1
blob,21,ft_1,3,1
blob,21,ft_1,4,1
blob,21,ft_2,0,2
blob,21,ft_2,1,2
blob,21,ft_2,2,2
blob,21,ft_2,3,2
blob,21,ft_2,4,2
blob,21,ft_3,0,3
blob,21,ft_3,1,3
blob,21,ft_3,2,3
blob,21,ft_3,3,3
blob,21,ft_3,4,3
blob,21,ft_4,0,0
blob,21,ft_4,1,0
blob,21,ft_4,2,0
blob,21,ft_4,3,0
blob,21,ft_4,4,0
blob,21,ft_5,0,5
blob,21,ft_5,1,5
blob,21,ft_5,2,5
blob,21,ft_5,3,5
blob,21,ft_5,4,5
blob,22,ft_0,0,0
blob,22,ft_0,1,0
blob,22,ft_0,2,0
blob,22,ft_0,3,0
blob,22,ft_0,4,0
blob,22,ft_1,0,0
blob,22,ft_1,1,0
blob,22,ft_1,2,0
blob,22,ft_1,3,0
blob,22,ft_1,4,0
blob,22,ft_2,0,0
blob,22,ft_2,1,0
blob,22,ft_2,2,0
blob,22,ft_2,3,0
blob,22,ft_2,4,0
blob,22,ft_3,0,0
blob,22,ft_3,1,0
blob,22,ft_3,2,0
blob,22,ft_3,3,0
blob,22,ft_3,4,0
blob,22,ft_4,0,0
blob,22,ft_4,1,0
blob,22,ft_4,2,0
blob,22,ft_4,3,0
blob,22,ft_4,4,0
blob,22,ft_5,0,0
blob,22,ft_5,1,0
blob,22,ft_5,2,0
blob,22,ft_5,3,0
blob,22,ft_5,4,0
blob,23,ft_0,0,0
blob,23,ft_0,1,0
blob,23,ft_0,2,0
blob,23,ft_0,3,0
blob,23,ft_0,4,0
blob,23,ft_1,0,0
blob,23,ft_1,1,0
blob,23,ft_1,2,0
blob,23,ft_1,3,0
blob,23,ft_1,4,0
blob,23,ft_2,0,2
blob,23,ft_2,1,2
blob,23,ft_2,2,2
blob,23,ft_2,3,2
blob,23,ft_2,4,2
blob,23,ft_3,0,0
blob,23,ft_3,1,0
blob,23,ft_3,2,0
blob,23,ft_3,3,0
blob,23,ft_3,4,0
blob,23,ft_4,0,0
blob,23,ft_4,1,0
blob,23,ft_4,2,0
blob,23,ft_4,3,0
blob,23,ft_4,4,0
blob,23,ft_5,0,0
blob,23,ft_5,1,0
blob,23,ft_5,2,0
blob,23,ft_5,3,0
blob,23,ft_5,4,0
blob,24,ft_0,0,0
blob,24,ft_0,1,0
blob,24,ft_0,2,0
blob,24,ft_0,3,0
blob,24,ft_0,4,0
blob,24,ft_1,0,0
blob,24,ft_1,1,0
blob,24,ft_1,2,0
blob,24,ft_1,3,0
blob,24,ft_1,4,0
blob,24,ft_2,0,2
blob,24,ft_2,1,2
blob,24,ft_2,2,2
blob,24,ft_2,3,2
blob,24,ft_2,4,2
blob,24,ft_3,0,3
blob,24,ft_3,1,3
blob,24,ft_3,2,3
blob,24,ft_3,3,3
blob,24,ft_3,4,3
blob,24,ft_4,0,4
blob,24,ft_4,1,4
blob,24,ft_4,2,4
blob,24,ft_4,3,4
blob,24,ft_4,4,4
blob,24,ft_5,0,0
blob,24,ft_5,1,0
blob,24,ft_5,2,0
blob,24,ft_5,3,0
blob,24,ft_5,4,0
blob,25,ft_0,0,0
blob,25,ft_0,1,0
blob,25,ft_0,2,0
blob,25,ft_0,3,0
blob,25,ft_0,4,0
blob,25,ft_1,0,0
blob,25,ft_1,1,0
blob,25,ft_1,2,0
blob,25,ft_1,3,0
blob,25,ft_1,4,0
blob,25,ft_2,0,0
blob,25,ft_2,1,0
blob,25,ft_2,2,0
blob,25,ft_2,3,0
blob,25,ft_2,4,0
blob,25,ft_3,0,3
blob,25,ft_3,1,3
blob,25,ft_3,2,3
blob,25,ft_3,3,3
blob,25,ft_3,4,3
blob,25,ft_4,0,0
blob,25,ft_4,1,0
blob,25,ft_4,2,0
blob,25,ft_4,3,0
blob,25,ft_4,4,0
blob,25,ft_5,0,0
blob,25,ft_5,1,0
blob,25,ft_5,2,0
blob,25,ft_5,3,0
blob,25,ft_5,4,0
blob,26,ft_0,0,0
blob,26,ft_0,1,0
blob,26,ft_0,2,0
blob,26,ft_0,3,0
blob,26,ft_0,4,0
blob,26,ft_1,0,0
blob,26,ft_1,1,0
blob,26,ft_1,2,0
blob,26,ft_1,3,0
blob,26,ft_1,4,0
blob,26,ft_2,0,2
blob,26,ft_2,1,2
blob,26,ft_2,2,2
blob,26,ft_2,3,2
blob,26,ft_2,4,2
blob,26,ft_3,0,3
blob,26,ft_3,1,3
blob,26,ft_3,2,3
blob,26,ft_3,3,3
blob,26,ft_3,4,3
blob,26,ft_4,0,0
blob,26,ft_4,1,0
blob,26,ft_4,2,0
blob,26,ft_4,3,0
blob,26,ft_4,4,0
blob,26,ft_5,0,0
blob,26,ft_5,1,0
blob,26,ft_5,2,0
blob,26,ft_5,3,0
blob,26,ft_5,4,0
blob,27,ft_0,0,0
blob,27,ft_0,1,0
blob,27,ft_0,2,0
blob,27,ft_0,3,0
blob,27,ft_0,4,0
blob,27,ft_1,0,0
blob,27,ft_1,1,0
blob,27,ft_1,2,0
blob,27,ft_1,3,0
blob,27,ft_1,4,0
blob,27,ft_2,0,2
blob,27,ft_2,1,2
blob,27,ft_2,2,2
blob,27,ft_2,3,2
blob,27,ft_2,4,2
blob,27,ft_3,0,0
blob,27,ft_3,1,0
blob,27,ft_3,2,0
blob,27,ft_3,3,0
blob,27,ft_3,4,0
blob,27,ft_4,0,0
blob,27,ft_4,1,0
blob,27,ft_4,2,0
blob,27,ft_4,3,0
blob,27,ft_4,4,0
blob,27,ft_5,0,0
blob,27,ft_5,1,0
blob,27,ft_5,2,0
blob,27,ft_5,3,0
blob,27,ft_5,4,0
blob,28,ft_0,0,0
blob,28,ft_0,1,0
blob,28,ft_0,2,0
blob,28,ft_0,3,0
blob,28,ft_0,4,0
blob,28,ft_1,0,0
blob,28,ft_1,1,0
blob,28,ft_1,2,0
blob,28,ft_1,3,0
blob,28,ft_1,4,0
blob,28,ft_2,0,0
blob,28,ft_2,1,0
blob,28,ft_2,2,0
blob,28,ft_2,3,0
blob,28,ft_2,4,0
blob,28,ft_3,0,0
blob,28,ft_3,1,0
blob,28,ft_3,2,0
blob,28,ft_3,3,0
blob,28,ft_3,4,0
blob,28,ft_4,0,4
blob,28,ft_4,1,4
blob,28,ft_4,2,4
blob,28,ft_4,3,4
blob,28,ft_4,4,4
blob,28,ft_5,0,5
blob,28,ft_5,1,5
blob,28,ft_5,2,5
blob,28,ft_5,3,5
blob,28,ft_5,4,5
blob,29,ft_0,0,0
blob,29,ft_0,1,0
blob,29,ft_0,2,0
blob,29,ft_0,3,0
blob,29,ft_0,4,0
blob,29,ft_1,0,1
blob,29,ft_1,1,1
blob,29,ft_1,2,1
blob,29,ft_1,3,1
blob,29,ft_1,4,1
blob,29,ft_2,0,2
blob,29,ft_2,1,2
blob,29,ft_2,2,2
blob,29,ft_2,3,2
blob,29,ft_2,4,2
blob,29,ft_3,0,3
blob,29,ft_3,1,3
blob,29,ft_3,2,3
blob,29,ft_3,3,3
blob,29,ft_3,4,3
blob,29,ft_4,0,0
blob,29,ft_4,1,0
blob,29,ft_4,2,0
blob,29,ft_4,3,0
blob,29,ft_4,4,0
blob,29,ft_5,0,5
blob,29,ft_5,1,5
blob,29,ft_5,2,5
blob,29,ft_5,3,5
blob,29,ft_5,4,5
blob,30,ft_0,0,0
blob,30,ft_0,1,0
blob,30,ft_0,2,0
blob,30,ft_0,3,0
blob,30,ft_0,4,0
blob,30,ft_1,0,0
blob,30,ft_1,1,0
blob,30,ft_1,2,0
blob,30,ft_1,3,0
blob,30,ft_1,4,0
blob,30,ft_2,0,2
blob,30,ft_2,1,2
blob,30,ft_2,2,2
blob,30,ft_2,3,2
blob,30,ft_2,4,2
blob,30,ft_3,0,0
blob,30,ft_3,1,0
blob,30,ft_3,2,0
blob,30,ft_3,3,0
blob,30,ft_3,4,0
blob,30,ft_4,0,0
blob,30,ft_4,1,0
blob,30,ft_4,2,0
blob,30,ft_4,3,0
blob,30,ft_4,4,0
blob,30,ft_5,0,0
blob,30,ft_5,1,0
blob,30,ft_5,2,0
blob,30,ft_5,3,0
blob,30,ft_5,4,0
blob,31,ft_0,0,0
blob,31,ft_0,1,0
blob,31,ft_0,2,0
blob,31,ft_0,3,0
blob,31,ft_0,4,0
blob,31,ft_1,0,0
blob,31,ft_1,1,0
blob,31,ft_1,2,0
blob,31,ft_1,3,0
blob,31,ft_1,4,0
blob,31,ft_2,0,0
blob,31,ft_2,1,0
blob,31,ft_2,2,0
blob,31,ft_2,3,0
blob,31,ft_2,4,0
blob,31,ft_3,0,3
blob,31,ft_3,1,3
blob,31,ft_3,2,3
blob,31,ft_3,3,3
blob,31,ft_3,4,3
blob,31,ft_4,0,0
blob,31,ft_4,1,0
blob,31,ft_4,2,0
blob,31,ft_4,3,0
blob,31,ft_4,4,0
blob,31,ft_5,0,0
blob,31,ft_5,1,0
blob,31,ft_5,2,0
blob,31,ft_5,3,0
blob,31,ft_5,4,0
blob,32,ft_0,0,0
blob,32,ft_0,1,0
blob,32,ft_0,2,0
blob,32,ft_0,3,0
blob,32,ft_0,4,0
blob,32,ft_1,0,1
blob,32,ft_1,1,1
blob,32,ft_1,2,1
blob,32,ft_1,3,1
blob,32,ft_1,4,1
blob,32,ft_2,0,0
blob,32,ft_2,1,0
blob,32,ft_2,2,0
blob,32,ft_2,3,0
blob,32,ft_2,4,0
blob,32,ft_3,0,0
blob,32,ft_3,1,0
blob,32,ft_3,2,0
blob,32,ft_3,3,0
blob,32,ft_3,4,0
blob,32,ft_4,0,0
blob,32,ft_4,1,0
blob,32,ft_4,2,0
blob,32,ft_4,3,0
blob,32,ft_4,4,0
blob,32,ft_5,0,0
blob,32,ft_5,1,0
blob,32,ft_5,2,0
blob,32,ft_5,3,0
blob,32,ft_5,4,0
blob,33,ft_0,0,0
blob,33,ft_0,1,0
blob,33,ft_0,2,0
blob,33,ft_0,3,0
blob,33,ft_0,4,0
blob,33,ft_1,0,1
blob,33,ft_1,1,1
