dataset_name,model_num,mutant_type,iter,label
mnist,6,ft_3,1,0
mnist,6,ft_3,2,0
mnist,6,ft_3,3,0
mnist,6,ft_3,4,0
mnist,6,ft_4,0,0
mnist,6,ft_4,1,0
mnist,6,ft_4,2,0
mnist,6,ft_4,3,0
mnist,6,ft_4,4,0
mnist,6,ft_5,0,0
mnist,6,ft_5,1,0
mnist,6,ft_5,2,0
mnist,6,ft_5,3,0
mnist,6,ft_5,4,0
mnist,7,ft_0,0,0
mnist,7,ft_0,1,0
mnist,7,ft_0,2,0
mnist,7,ft_0,3,0
mnist,7,ft_0,4,0
mnist,7,ft_1,0,1
mnist,7,ft_1,1,1
mnist,7,ft_1,2,1
mnist,7,ft_1,3,1
mnist,7,ft_1,4,1
mnist,7,ft_2,0,2
mnist,7,ft_2,1,2
mnist,7,ft_2,2,2
mnist,7,ft_2,3,2
mnist,7,ft_2,4,2
mnist,7,ft_3,0,3
mnist,7,ft_3,1,3
mnist,7,ft_3,2,3
mnist,7,ft_3,3,3
mnist,7,ft_3,4,3
mnist,7,ft_4,0,0
mnist,7,ft_4,1,0
mnist,7,ft_4,2,0
mnist,7,ft_4,3,0
mnist,7,ft_4,4,0
mnist,7,ft_5,0,0
mnist,7,ft_5,1,0
mnist,7,ft_5,2,0
mnist,7,ft_5,3,0
mnist,7,ft_5,4,0
mnist,8,ft_0,0,0
mnist,8,ft_0,1,0
mnist,8,ft_0,2,0
mnist,8,ft_0,3,0
mnist,8,ft_0,4,0
mnist,8,ft_1,0,1
mnist,8,ft_1,1,1
mnist,8,ft_1,2,1
mnist,8,ft_1,3,1
mnist,8,ft_1,4,1
mnist,8,ft_2,0,2
mnist,8,ft_2,1,2
mnist,8,ft_2,2,2
mnist,8,ft_2,3,2
mnist,8,ft_2,4,2
mnist,8,ft_3,0,0
mnist,8,ft_3,1,0
mnist,8,ft_3,2,0
mnist,8,ft_3,3,0
mnist,8,ft_3,4,0
mnist,8,ft_4,0,0
mnist,8,ft_4,1,0
mnist,8,ft_4,2,0
mnist,8,ft_4,3,0
mnist,8,ft_4,4,0
mnist,8,ft_5,0,0
mnist,8,ft_5,1,0
mnist,8,ft_5,2,0
mnist,8,ft_5,3,0
mnist,8,ft_5,4,0
mnist,9,ft_0,0,0
mnist,9,ft_0,1,0
mnist,9,ft_0,2,0
mnist,9,ft_0,3,0
mnist,9,ft_0,4,0
mnist,9,ft_1,0,1
mnist,9,ft_1,1,1
mnist,9,ft_1,2,1
mnist,9,ft_1,3,1
mnist,9,ft_1,4,1
mnist,9,ft_2,0,2
mnist,9,ft_2,1,2
mnist,9,ft_2,2,2
mnist,9,ft_2,3,2
mnist,9,ft_2,4,2
mnist,9,ft_3,0,0
mnist,9,ft_3,1,0
mnist,9,ft_3,2,0
mnist,9,ft_3,3,0
mnist,9,ft_3,4,0
mnist,9,ft_4,0,4
mnist,9,ft_4,1,4
mnist,9,ft_4,2,4
mnist,9,ft_4,3,4
mnist,9,ft_4,4,4
mnist,9,ft_5,0,0
mnist,9,ft_5,1,0
mnist,9,ft_5,2,0
mnist,9,ft_5,3,0
mnist,9,ft_5,4,0
mnist,10,ft_0,0,0
mnist,10,ft_0,1,0
mnist,10,ft_0,2,0
mnist,10,ft_0,3,0
mnist,10,ft_0,4,0
mnist,10,ft_1,0,0
mnist,10,ft_1,1,0
mnist,10,ft_1,2,0
mnist,10,ft_1,3,0
mnist,10,ft_1,4,0
mnist,10,ft_2,0,2
mnist,10,ft_2,1,2
mnist,10,ft_2,2,2
mnist,10,ft_2,3,2
mnist,10,ft_2,4,2
mnist,10,ft_3,0,0
mnist,10,ft_3,1,0
mnist,10,ft_3,2,0
mnist,10,ft_3,3,0
mnist,10,ft_3,4,0
mnist,10,ft_4,0,0
mnist,10,ft_4,1,0
mnist,10,ft_4,2,0
mnist,10,ft_4,3,0
mnist,10,ft_4,4,0
mnist,10,ft_5,0,0
mnist,10,ft_5,1,0
mnist,10,ft_5,2,0
mnist,10,ft_5,3,0
mnist,10,ft_5,4,0
mnist,11,ft_0,0,0
mnist,11,ft_0,1,0
mnist,11,ft_0,2,0
mnist,11,ft_0,3,0
mnist,11,ft_0,4,0
mnist,11,ft_1,0,1
mnist,11,ft_1,1,1
mnist,11,ft_1,2,1
mnist,11,ft_1,3,1
mnist,11,ft_1,4,1
mnist,11,ft_2,0,2
mnist,11,ft_2,1,2
mnist,11,ft_2,2,2
mnist,11,ft_2,3,2
mnist,11,ft_2,4,2
mnist,11,ft_3,0,3
mnist,11,ft_3,1,3
mnist,11,ft_3,2,3
mnist,11,ft_3,3,3
mnist,11,ft_3,4,3
mnist,11,ft_4,0,4
mnist,11,ft_4,1,4
mnist,11,ft_4,2,4
mnist,11,ft_4,3,4
mnist,11,ft_4,4,4
mnist,11,ft_5,0,5
mnist,11,ft_5,1,5
mnist,11,ft_5,2,5
mnist,11,ft_5,3,5
mnist,11,ft_5,4,5
mnist,12,ft_0,0,0
mnist,12,ft_0,1,0
mnist,12,ft_0,2,0
mnist,12,ft_0,3,0
mnist,12,ft_0,4,0
mnist,12,ft_1,0,1
mnist,12,ft_1,1,1
mnist,12,ft_1,2,1
mnist,12,ft_1,3,1
mnist,12,ft_1,4,1
mnist,12,ft_2,0,2
mnist,12,ft_2,1,2
mnist,12,ft_2,2,2
mnist,12,ft_2,3,2
mnist,12,ft_2,4,2
mnist,12,ft_3,0,0
mnist,12,ft_3,1,0
mnist,12,ft_3,2,0
mnist,12,ft_3,3,0
mnist,12,ft_3,4,0
mnist,12,ft_4,0,0
mnist,12,ft_4,1,0
mnist,12,ft_4,2,0
mnist,12,ft_4,3,0
mnist,12,ft_4,4,0
mnist,12,ft_5,0,0
mnist,12,ft_5,1,0
mnist,12,ft_5,2,0
mnist,12,ft_5,3,0
mnist,12,ft_5,4,0
mnist,13,ft_0,0,0
mnist,13,ft_0,1,0
mnist,13,ft_0,2,0
mnist,13,ft_0,3,0
mnist,13,ft_0,4,0
mnist,13,ft_1,0,1
mnist,13,ft_1,1,1
mnist,13,ft_1,2,1
mnist,13,ft_1,3,1
mnist,13,ft_1,4,1
mnist,13,ft_2,0,2
mnist,13,ft_2,1,2
mnist,13,ft_2,2,2
mnist,13,ft_2,3,2
mnist,13,ft_2,4,2
mnist,13,ft_3,0,0
mnist,13,ft_3,1,0
mnist,13,ft_3,2,0
mnist,13,ft_3,3,0
mnist,13,ft_3,4,0
mnist,13,ft_4,0,0
mnist,13,ft_4,1,0
mnist,13,ft_4,2,0
mnist,13,ft_4,3,0
mnist,13,ft_4,4,0
mnist,13,ft_5,0,0
mnist,13,ft_5,1,0
mnist,13,ft_5,2,0
mnist,13,ft_5,3,0
mnist,13,ft_5,4,0
mnist,14,ft_0,0,0
mnist,14,ft_0,1,0
mnist,14,ft_0,2,0
mnist,14,ft_0,3,0
mnist,14,ft_0,4,0
mnist,14,ft_1,0,1
mnist,14,ft_1,1,1
mnist,14,ft_1,2,1
mnist,14,ft_1,3,1
mnist,14,ft_1,4,1
mnist,14,ft_2,0,2
mnist,14,ft_2,1,2
mnist,14,ft_2,2,2
mnist,14,ft_2,3,2
mnist,14,ft_2,4,2
mnist,14,ft_3,0,0
mnist,14,ft_3,1,0
mnist,14,ft_3,2,0
mnist,14,ft_3,3,0
mnist,14,ft_3,4,0
mnist,14,ft_4,0,0
mnist,14,ft_4,1,0
mnist,14,ft_4,2,0
mnist,14,ft_4,3,0
mnist,14,ft_4,4,0
mnist,14,ft_5,0,5
mnist,14,ft_5,1,5
mnist,14,ft_5,2,5
mnist,14,ft_5,3,5
mnist,14,ft_5,4,5
mnist,15,ft_0,0,0
mnist,15,ft_0,1,0
mnist,15,ft_0,2,0
mnist,15,ft_0,3,0
mnist,15,ft_0,4,0
mnist,15,ft_1,0,1
mnist,15,ft_1,1,1
mnist,15,ft_1,2,1
mnist,15,ft_1,3,1
mnist,15,ft_1,4,1
mnist,15,ft_2,0,2
mnist,15,ft_2,1,2
mnist,15,ft_2,2,2
mnist,15,ft_2,3,2
mnist,15,ft_2,4,2
mnist,15,ft_3,0,0
mnist,15,ft_3,1,0
mnist,15,ft_3,2,0
mnist,15,ft_3,3,0
mnist,15,ft_3,4,0
mnist,15,ft_4,0,4
mnist,15,ft_4,1,4
mnist,15,ft_4,2,4
mnist,15,ft_4,3,4
mnist,15,ft_4,4,4
mnist,15,ft_5,0,5
mnist,15,ft_5,1,5
mnist,15,ft_5,2,5
mnist,15,ft_5,3,5
mnist,15,ft_5,4,5
mnist,16,ft_0,0,0
mnist,16,ft_0,1,0
mnist,16,ft_0,2,0
mnist,16,ft_0,3,0
mnist,16,ft_0,4,0
mnist,16,ft_1,0,0
mnist,16,ft_1,1,0
mnist,16,ft_1,2,0
mnist,16,ft_1,3,0
mnist,16,ft_1,4,0
mnist,16,ft_2,0,2
mnist,16,ft_2,1,2
mnist,16,ft_2,2,2
mnist,16,ft_2,3,2
mnist,16,ft_2,4,2
mnist,16,ft_3,0,0
mnist,16,ft_3,1,0
mnist,16,ft_3,2,0
mnist,16,ft_3,3,0
mnist,16,ft_3,4,0
mnist,16,ft_4,0,0
mnist,16,ft_4,1,0
mnist,16,ft_4,2,0
mnist,16,ft_4,3,0
mnist,16,ft_4,4,0
mnist,16,ft_5,0,0
mnist,16,ft_5,1,0
mnist,16,ft_5,2,0
mnist,16,ft_5,3,0
mnist,16,ft_5,4,0
mnist,17,ft_0,0,0
mnist,17,ft_0,1,0
mnist,17,ft_0,2,0
mnist,17,ft_0,3,0
mnist,17,ft_0,4,0
mnist,17,ft_1,0,1
mnist,17,ft_1,1,1
mnist,17,ft_1,2,1
mnist,17,ft_1,3,1
mnist,17,ft_1,4,1
mnist,17,ft_2,0,2
mnist,17,ft_2,1,2
mnist,17,ft_2,2,2
mnist,17,ft_2,3,2
mnist,17,ft_2,4,2
mnist,17,ft_3,0,0
mnist,17,ft_3,1,0
mnist,17,ft_3,2,0
mnist,17,ft_3,3,0
mnist,17,ft_3,4,0
mnist,17,ft_4,0,4
mnist,17,ft_4,1,4
mnist,17,ft_4,2,4
mnist,17,ft_4,3,4
mnist,17,ft_4,4,4
mnist,17,ft_5,0,0
mnist,17,ft_5,1,0
mnist,17,ft_5,2,0
mnist,17,ft_5,3,0
mnist,17,ft_5,4,0
mnist,18,ft_0,0,0
mnist,18,ft_0,1,0
mnist,18,ft_0,2,0
mnist,18,ft_0,3,0
mnist,18,ft_0,4,0
mnist,18,ft_1,0,0
mnist,18,ft_1,1,0
mnist,18,ft_1,2,0
mnist,18,ft_1,3,0
mnist,18,ft_1,4,0
mnist,18,ft_2,0,2
mnist,18,ft_2,1,2
mnist,18,ft_2,2,2
mnist,18,ft_2,3,2
mnist,18,ft_2,4,2
mnist,18,ft_3,0,0
mnist,18,ft_3,1,0
mnist,18,ft_3,2,0
mnist,18,ft_3,3,0
mnist,18,ft_3,4,0
mnist,18,ft_4,0,0
mnist,18,ft_4,1,0
mnist,18,ft_4,2,0
mnist,18,ft_4,3,0
mnist,18,ft_4,4,0
mnist,18,ft_5,0,0
mnist,18,ft_5,1,0
mnist,18,ft_5,2,0
mnist,18,ft_5,3,0
mnist,18,ft_5,4,0
mnist,19,ft_0,0,0
mnist,19,ft_0,1,0
mnist,19,ft_0,2,0
mnist,19,ft_0,3,0
mnist,19,ft_0,4,0
mnist,19,ft_1,0,1
mnist,19,ft_1,1,1
mnist,19,ft_1,2,1
mnist,19,ft_1,3,1
mnist,19,ft_1,4,1
mnist,19,ft_2,0,2
mnist,19,ft_2,1,2
mnist,19,ft_2,2,2
mnist,19,ft_2,3,2
mnist,19,ft_2,4,2
mnist,19,ft_3,0,0
mnist,19,ft_3,1,0
mnist,19,ft_3,2,0
mnist,19,ft_3,3,0
mnist,19,ft_3,4,0
mnist,19,ft_4,0,0
mnist,19,ft_4,1,0
mnist,19,ft_4,2,0
mnist,19,ft_4,3,0
mnist,19,ft_4,4,0
mnist,19,ft_5,0,0
mnist,19,ft_5,1,0
mnist,19,ft_5,2,0
mnist,19,ft_5,3,0
mnist,19,ft_5,4,0
mnist,20,ft_0,0,0
mnist,20,ft_0,1,0
mnist,20,ft_0,2,0
mnist,20,ft_0,3,0
mnist,20,ft_0,4,0
mnist,20,ft_1,0,1
mnist,20,ft_1,1,1
mnist,20,ft_1,2,1
mnist,20,ft_1,3,1
mnist,20,ft_1,4,1
mnist,20,ft_2,0,2
mnist,20,ft_2,1,2
mnist,20,ft_2,2,2
mnist,20,ft_2,3,2
mnist,20,ft_2,4,2
mnist,20,ft_3,0,0
mnist,20,ft_3,1,0
mnist,20,ft_3,2,0
mnist,20,ft_3,3,0
mnist,20,ft_3,4,0
mnist,20,ft_4,0,4
mnist,20,ft_4,1,4
mnist,20,ft_4,2,4
mnist,20,ft_4,3,4
mnist,20,ft_4,4,4
mnist,20,ft_5,0,0
mnist,20,ft_5,1,0
mnist,20,ft_5,2,0
mnist,20,ft_5,3,0
mnist,20,ft_5,4,0
mnist,21,ft_0,0,0
mnist,21,ft_0,1,0
mnist,21,ft_0,2,0
mnist,21,ft_0,3,0
mnist,21,ft_0,4,0
mnist,21,ft_1,0,1
mnist,21,ft_1,1,1
mnist,21,ft_1,2,1
mnist,21,ft_1,3,1
mnist,21,ft_1,4,1
mnist,21,ft_2,0,2
mnist,21,ft_2,1,2
mnist,21,ft_2,2,2
mnist,21,ft_2,3,2
mnist,21,ft_2,4,2
mnist,21,ft_3,0,0
mnist,21,ft_3,1,0
mnist,21,ft_3,2,0
mnist,21,ft_3,3,0
mnist,21,ft_3,4,0
mnist,21,ft_4,0,4
mnist,21,ft_4,1,4
mnist,21,ft_4,2,4
mnist,21,ft_4,3,4
mnist,21,ft_4,4,4
mnist,21,ft_5,0,0
mnist,21,ft_5,1,0
mnist,21,ft_5,2,0
mnist,21,ft_5,3,0
mnist,21,ft_5,4,0
mnist,22,ft_0,0,0
mnist,22,ft_0,1,0
mnist,22,ft_0,2,0
mnist,22,ft_0,3,0
mnist,22,ft_0,4,0
mnist,22,ft_1,0,1
mnist,22,ft_1,1,1
mnist,22,ft_1,2,1
mnist,22,ft_1,3,1
mnist,22,ft_1,4,1
mnist,22,ft_2,0,2
mnist,22,ft_2,1,2
mnist,22,ft_2,2,2
mnist,22,ft_2,3,2
mnist,22,ft_2,4,2
mnist,22,ft_3,0,0
mnist,22,ft_3,1,0
mnist,22,ft_3,2,0
mnist,22,ft_3,3,0
mnist,22,ft_3,4,0
mnist,22,ft_4,0,0
mnist,22,ft_4,1,0
mnist,22,ft_4,2,0
mnist,22,ft_4,3,0
mnist,22,ft_4,4,0
mnist,22,ft_5,0,0
mnist,22,ft_5,1,0
mnist,22,ft_5,2,0
mnist,22,ft_5,3,0
mnist,22,ft_5,4,0
mnist,23,ft_0,0,0
mnist,23,ft_0,1,0
mnist,23,ft_0,2,0
mnist,23,ft_0,3,0
mnist,23,ft_0,4,0
mnist,23,ft_1,0,1
mnist,23,ft_1,1,1
mnist,23,ft_1,2,1
mnist,23,ft_1,3,1
mnist,23,ft_1,4,1
mnist,23,ft_2,0,2
mnist,23,ft_2,1,2
mnist,23,ft_2,2,2
mnist,23,ft_2,3,2
mnist,23,ft_2,4,2
mnist,23,ft_3,0,0
mnist,23,ft_3,1,0
mnist,23,ft_3,2,0
mnist,23,ft_3,3,0
mnist,23,ft_3,4,0
mnist,23,ft_4,0,0
mnist,23,ft_4,1,0
mnist,23,ft_4,2,0
mnist,23,ft_4,3,0
mnist,23,ft_4,4,0
mnist,23,ft_5,0,0
mnist,23,ft_5,1,0
mnist,23,ft_5,2,0
mnist,23,ft_5,3,0
mnist,23,ft_5,4,0
mnist,24,ft_0,0,0
mnist,24,ft_0,1,0
mnist,24,ft_0,2,0
mnist,24,ft_0,3,0
mnist,24,ft_0,4,0
mnist,24,ft_1,0,1
mnist,24,ft_1,1,1
mnist,24,ft_1,2,1
mnist,24,ft_1,3,1
mnist,24,ft_1,4,1
mnist,24,ft_2,0,2
mnist,24,ft_2,1,2
mnist,24,ft_2,2,2
mnist,24,ft_2,3,2
mnist,24,ft_2,4,2
mnist,24,ft_3,0,3
mnist,24,ft_3,1,3
mnist,24,ft_3,2,3
mnist,24,ft_3,3,3
mnist,24,ft_3,4,3
mnist,24,ft_4,0,4
mnist,24,ft_4,1,4
mnist,24,ft_4,2,4
mnist,24,ft_4,3,4
mnist,24,ft_4,4,4
mnist,24,ft_5,0,0
mnist,24,ft_5,1,0
mnist,24,ft_5,2,0
mnist,24,ft_5,3,0
mnist,24,ft_5,4,0
mnist,25,ft_0,0,0
mnist,25,ft_0,1,0
mnist,25,ft_0,2,0
mnist,25,ft_0,3,0
mnist,25,ft_0,4,0
mnist,25,ft_1,0,0
mnist,25,ft_1,1,0
mnist,25,ft_1,2,0
mnist,25,ft_1,3,0
mnist,25,ft_1,4,0
mnist,25,ft_2,0,2
mnist,25,ft_2,1,2
mnist,25,ft_2,2,2
mnist,25,ft_2,3,2
mnist,25,ft_2,4,2
mnist,25,ft_3,0,0
mnist,25,ft_3,1,0
mnist,25,ft_3,2,0
mnist,25,ft_3,3,0
mnist,25,ft_3,4,0
mnist,25,ft_4,0,0
mnist,25,ft_4,1,0
mnist,25,ft_4,2,0
mnist,25,ft_4,3,0
mnist,25,ft_4,4,0
mnist,25,ft_5,0,0
mnist,25,ft_5,1,0
mnist,25,ft_5,2,0
mnist,25,ft_5,3,0
mnist,25,ft_5,4,0
mnist,26,ft_0,0,0
mnist,26,ft_0,1,0
mnist,26,ft_0,2,0
mnist,26,ft_0,3,0
mnist,26,ft_0,4,0
mnist,26,ft_1,0,0
mnist,26,ft_1,1,0
mnist,26,ft_1,2,0
mnist,26,ft_1,3,0
mnist,26,ft_1,4,0
mnist,26,ft_2,0,2
mnist,26,ft_2,1,2
mnist,26,ft_2,2,2
mnist,26,ft_2,3,2
mnist,26,ft_2,4,2
mnist,26,ft_3,0,0
mnist,26,ft_3,1,0
mnist,26,ft_3,2,0
mnist,26,ft_3,3,0
mnist,26,ft_3,4,0
mnist,26,ft_4,0,0
mnist,26,ft_4,1,0
mnist,26,ft_4,2,0
mnist,26,ft_4,3,0
mnist,26,ft_4,4,0
mnist,26,ft_5,0,0
mnist,26,ft_5,1,0
mnist,26,ft_5,2,0
mnist,26,ft_5,3,0
mnist,26,ft_5,4,0
mnist,27,ft_0,0,0
mnist,27,ft_0,1,0
mnist,27,ft_0,2,0
mnist,27,ft_0,3,0
mnist,27,ft_0,4,0
mnist,27,ft_1,0,1
mnist,27,ft_1,1,1
mnist,27,ft_1,2,1
mnist,27,ft_1,3,1
mnist,27,ft_1,4,1
mnist,27,ft_2,0,2
mnist,27,ft_2,1,2
mnist,27,ft_2,2,2
mnist,27,ft_2,3,2
mnist,27,ft_2,4,2
mnist,27,ft_3,0,0
mnist,27,ft_3,1,0
mnist,27,ft_3,2,0
mnist,27,ft_3,3,0
mnist,27,ft_3,4,0
mnist,27,ft_4,0,4
mnist,27,ft_4,1,4
mnist,27,ft_4,2,4
mnist,27,ft_4,3,4
mnist,27,ft_4,4,4
mnist,27,ft_5,0,0
mnist,27,ft_5,1,0
mnist,27,ft_5,2,0
mnist,27,ft_5,3,0
mnist,27,ft_5,4,0
mnist,28,ft_0,0,0
mnist,28,ft_0,1,0
mnist,28,ft_0,2,0
mnist,28,ft_0,3,0
mnist,28,ft_0,4,0
mnist,28,ft_1,0,1
mnist,28,ft_1,1,1
mnist,28,ft_1,2,1
mnist,28,ft_1,3,1
mnist,28,ft_1,4,1
mnist,28,ft_2,0,2
mnist,28,ft_2,1,2
mnist,28,ft_2,2,2
mnist,28,ft_2,3,2
mnist,28,ft_2,4,2
mnist,28,ft_3,0,0
mnist,28,ft_3,1,0
mnist,28,ft_3,2,0
mnist,28,ft_3,3,0
mnist,28,ft_3,4,0
mnist,28,ft_4,0,0
mnist,28,ft_4,1,0
mnist,28,ft_4,2,0
mnist,28,ft_4,3,0
mnist,28,ft_4,4,0
mnist,28,ft_5,0,5
mnist,28,ft_5,1,5
mnist,28,ft_5,2,5
mnist,28,ft_5,3,5
mnist,28,ft_5,4,5
mnist,29,ft_0,0,0
mnist,29,ft_0,1,0
mnist,29,ft_0,2,0
mnist,29,ft_0,3,0
mnist,29,ft_0,4,0
mnist,29,ft_1,0,1
mnist,29,ft_1,1,1
mnist,29,ft_1,2,1
mnist,29,ft_1,3,1
mnist,29,ft_1,4,1
mnist,29,ft_2,0,2
mnist,29,ft_2,1,2
mnist,29,ft_2,2,2
mnist,29,ft_2,3,2
mnist,29,ft_2,4,2
mnist,29,ft_3,0,3
mnist,29,ft_3,1,3
mnist,29,ft_3,2,3
mnist,29,ft_3,3,3
mnist,29,ft_3,4,3
mnist,29,ft_4,0,4
mnist,29,ft_4,1,4
mnist,29,ft_4,2,4
mnist,29,ft_4,3,4
mnist,29,ft_4,4,4
mnist,29,ft_5,0,0
mnist,29,ft_5,1,0
mnist,29,ft_5,2,0
mnist,29,ft_5,3,0
mnist,29,ft_5,4,0
mnist,30,ft_0,0,0
mnist,30,ft_0,1,0
mnist,30,ft_0,2,0
mnist,30,ft_0,3,0
mnist,30,ft_0,4,0
mnist,30,ft_1,0,0
mnist,30,ft_1,1,0
mnist,30,ft_1,2,0
mnist,30,ft_1,3,0
mnist,30,ft_1,4,0
mnist,30,ft_2,0,2
mnist,30,ft_2,1,2
mnist,30,ft_2,2,2
mnist,30,ft_2,3,2
mnist,30,ft_2,4,2
mnist,30,ft_3,0,0
mnist,30,ft_3,1,0
mnist,30,ft_3,2,0
mnist,30,ft_3,3,0
mnist,30,ft_3,4,0
mnist,30,ft_4,0,0
mnist,30,ft_4,1,0
mnist,30,ft_4,2,0
mnist,30,ft_4,3,0
mnist,30,ft_4,4,0
mnist,30,ft_5,0,0
mnist,30,ft_5,1,0
mnist,30,ft_5,2,0
mnist,30,ft_5,3,0
mnist,30,ft_5,4,0
