dataset_name,model_num,mutant_type,iter,label
cifar10,3,ft_2,4,2
cifar10,3,ft_3,0,0
cifar10,3,ft_3,1,0
cifar10,3,ft_3,2,0
cifar10,3,ft_3,3,0
cifar10,3,ft_3,4,0
cifar10,3,ft_4,0,4
cifar10,3,ft_4,1,4
cifar10,3,ft_4,2,4
cifar10,3,ft_4,3,4
cifar10,3,ft_4,4,4
cifar10,3,ft_5,0,0
cifar10,3,ft_5,1,0
cifar10,3,ft_5,2,0
cifar10,3,ft_5,3,0
cifar10,3,ft_5,4,0
cifar10,4,ft_0,0,0
cifar10,4,ft_0,1,0
cifar10,4,ft_0,2,0
cifar10,4,ft_0,3,0
cifar10,4,ft_0,4,0
cifar10,4,ft_1,0,1
cifar10,4,ft_1,1,1
cifar10,4,ft_1,2,1
cifar10,4,ft_1,3,1
cifar10,4,ft_1,4,1
cifar10,4,ft_2,0,2
cifar10,4,ft_2,1,2
cifar10,4,ft_2,2,2
cifar10,4,ft_2,3,2
cifar10,4,ft_2,4,2
cifar10,4,ft_3,0,0
cifar10,4,ft_3,1,0
cifar10,4,ft_3,2,0
cifar10,4,ft_3,3,0
cifar10,4,ft_3,4,0
cifar10,4,ft_4,0,4
cifar10,4,ft_4,1,4
cifar10,4,ft_4,2,4
cifar10,4,ft_4,3,4
cifar10,4,ft_4,4,4
cifar10,4,ft_5,0,0
cifar10,4,ft_5,1,0
cifar10,4,ft_5,2,0
cifar10,4,ft_5,3,0
cifar10,4,ft_5,4,0
cifar10,5,ft_0,0,0
cifar10,5,ft_0,1,0
cifar10,5,ft_0,2,0
cifar10,5,ft_0,3,0
cifar10,5,ft_0,4,0
cifar10,5,ft_1,0,0
cifar10,5,ft_1,1,0
cifar10,5,ft_1,2,0
cifar10,5,ft_1,3,0
cifar10,5,ft_1,4,0
cifar10,5,ft_2,0,2
cifar10,5,ft_2,1,2
cifar10,5,ft_2,2,2
cifar10,5,ft_2,3,2
cifar10,5,ft_2,4,2
cifar10,5,ft_3,0,0
cifar10,5,ft_3,1,0
cifar10,5,ft_3,2,0
cifar10,5,ft_3,3,0
cifar10,5,ft_3,4,0
cifar10,5,ft_4,0,0
cifar10,5,ft_4,1,0
cifar10,5,ft_4,2,0
cifar10,5,ft_4,3,0
cifar10,5,ft_4,4,0
cifar10,5,ft_5,0,0
cifar10,5,ft_5,1,0
cifar10,5,ft_5,2,0
cifar10,5,ft_5,3,0
cifar10,5,ft_5,4,0
cifar10,6,ft_0,0,0
cifar10,6,ft_0,1,0
cifar10,6,ft_0,2,0
cifar10,6,ft_0,3,0
cifar10,6,ft_0,4,0
cifar10,6,ft_1,0,1
cifar10,6,ft_1,1,1
cifar10,6,ft_1,2,1
cifar10,6,ft_1,3,1
cifar10,6,ft_1,4,1
cifar10,6,ft_2,0,2
cifar10,6,ft_2,1,2
cifar10,6,ft_2,2,2
cifar10,6,ft_2,3,2
cifar10,6,ft_2,4,2
cifar10,6,ft_3,0,0
cifar10,6,ft_3,1,0
cifar10,6,ft_3,2,0
cifar10,6,ft_3,3,0
cifar10,6,ft_3,4,0
cifar10,6,ft_4,0,0
cifar10,6,ft_4,1,0
cifar10,6,ft_4,2,0
cifar10,6,ft_4,3,0
cifar10,6,ft_4,4,0
cifar10,6,ft_5,0,0
cifar10,6,ft_5,1,0
cifar10,6,ft_5,2,0
cifar10,6,ft_5,3,0
cifar10,6,ft_5,4,0
cifar10,7,ft_0,0,0
cifar10,7,ft_0,1,0
cifar10,7,ft_0,2,0
cifar10,7,ft_0,3,0
cifar10,7,ft_0,4,0
cifar10,7,ft_1,0,0
cifar10,7,ft_1,1,0
cifar10,7,ft_1,2,0
cifar10,7,ft_1,3,0
cifar10,7,ft_1,4,0
cifar10,7,ft_2,0,2
cifar10,7,ft_2,1,2
cifar10,7,ft_2,2,2
cifar10,7,ft_2,3,2
cifar10,7,ft_2,4,2
cifar10,7,ft_3,0,0
cifar10,7,ft_3,1,0
cifar10,7,ft_3,2,0
cifar10,7,ft_3,3,0
cifar10,7,ft_3,4,0
cifar10,7,ft_4,0,0
cifar10,7,ft_4,1,0
cifar10,7,ft_4,2,0
cifar10,7,ft_4,3,0
cifar10,7,ft_4,4,0
cifar10,7,ft_5,0,0
cifar10,7,ft_5,1,0
cifar10,7,ft_5,2,0
cifar10,7,ft_5,3,0
cifar10,7,ft_5,4,0
cifar10,8,ft_0,0,0
cifar10,8,ft_0,1,0
cifar10,8,ft_0,2,0
cifar10,8,ft_0,3,0
cifar10,8,ft_0,4,0
cifar10,8,ft_1,0,1
cifar10,8,ft_1,1,1
cifar10,8,ft_1,2,1
cifar10,8,ft_1,3,1
cifar10,8,ft_1,4,1
cifar10,8,ft_2,0,2
cifar10,8,ft_2,1,2
cifar10,8,ft_2,2,2
cifar10,8,ft_2,3,2
cifar10,8,ft_2,4,2
cifar10,8,ft_3,0,0
cifar10,8,ft_3,1,0
cifar10,8,ft_3,2,0
cifar10,8,ft_3,3,0
cifar10,8,ft_3,4,0
cifar10,8,ft_4,0,4
cifar10,8,ft_4,1,4
cifar10,8,ft_4,2,4
cifar10,8,ft_4,3,4
cifar10,8,ft_4,4,4
cifar10,8,ft_5,0,0
cifar10,8,ft_5,1,0
cifar10,8,ft_5,2,0
cifar10,8,ft_5,3,0
cifar10,8,ft_5,4,0
cifar10,9,ft_0,0,0
cifar10,9,ft_0,1,0
cifar10,9,ft_0,2,0
cifar10,9,ft_0,3,0
cifar10,9,ft_0,4,0
cifar10,9,ft_1,0,1
cifar10,9,ft_1,1,1
cifar10,9,ft_1,2,1
cifar10,9,ft_1,3,1
cifar10,9,ft_1,4,1
cifar10,9,ft_2,0,2
cifar10,9,ft_2,1,2
cifar10,9,ft_2,2,2
cifar10,9,ft_2,3,2
cifar10,9,ft_2,4,2
cifar10,9,ft_3,0,0
cifar10,9,ft_3,1,0
cifar10,9,ft_3,2,0
cifar10,9,ft_3,3,0
cifar10,9,ft_3,4,0
cifar10,9,ft_4,0,4
cifar10,9,ft_4,1,4
cifar10,9,ft_4,2,4
cifar10,9,ft_4,3,4
cifar10,9,ft_4,4,4
cifar10,9,ft_5,0,0
cifar10,9,ft_5,1,0
cifar10,9,ft_5,2,0
cifar10,9,ft_5,3,0
cifar10,9,ft_5,4,0
cifar10,10,ft_0,0,0
cifar10,10,ft_0,1,0
cifar10,10,ft_0,2,0
cifar10,10,ft_0,3,0
cifar10,10,ft_0,4,0
cifar10,10,ft_1,0,0
cifar10,10,ft_1,1,0
cifar10,10,ft_1,2,0
cifar10,10,ft_1,3,0
cifar10,10,ft_1,4,0
cifar10,10,ft_2,0,2
cifar10,10,ft_2,1,2
cifar10,10,ft_2,2,2
cifar10,10,ft_2,3,2
cifar10,10,ft_2,4,2
cifar10,10,ft_3,0,0
cifar10,10,ft_3,1,0
cifar10,10,ft_3,2,0
cifar10,10,ft_3,3,0
cifar10,10,ft_3,4,0
cifar10,10,ft_4,0,0
cifar10,10,ft_4,1,0
cifar10,10,ft_4,2,0
cifar10,10,ft_4,3,0
cifar10,10,ft_4,4,0
cifar10,10,ft_5,0,0
cifar10,10,ft_5,1,0
cifar10,10,ft_5,2,0
cifar10,10,ft_5,3,0
cifar10,10,ft_5,4,0
cifar10,11,ft_0,0,0
cifar10,11,ft_0,1,0
cifar10,11,ft_0,2,0
cifar10,11,ft_0,3,0
cifar10,11,ft_0,4,0
cifar10,11,ft_1,0,1
cifar10,11,ft_1,1,1
cifar10,11,ft_1,2,1
cifar10,11,ft_1,3,1
cifar10,11,ft_1,4,1
cifar10,11,ft_2,0,0
cifar10,11,ft_2,1,0
cifar10,11,ft_2,2,0
cifar10,11,ft_2,3,0
cifar10,11,ft_2,4,0
cifar10,11,ft_3,0,0
cifar10,11,ft_3,1,0
cifar10,11,ft_3,2,0
cifar10,11,ft_3,3,0
cifar10,11,ft_3,4,0
cifar10,11,ft_4,0,4
cifar10,11,ft_4,1,4
cifar10,11,ft_4,2,4
cifar10,11,ft_4,3,4
cifar10,11,ft_4,4,4
cifar10,11,ft_5,0,0
cifar10,11,ft_5,1,0
cifar10,11,ft_5,2,0
cifar10,11,ft_5,3,0
cifar10,11,ft_5,4,0
cifar10,12,ft_0,0,0
cifar10,12,ft_0,1,0
cifar10,12,ft_0,2,0
cifar10,12,ft_0,3,0
cifar10,12,ft_0,4,0
cifar10,12,ft_1,0,0
cifar10,12,ft_1,1,0
cifar10,12,ft_1,2,0
cifar10,12,ft_1,3,0
cifar10,12,ft_1,4,0
cifar10,12,ft_2,0,2
cifar10,12,ft_2,1,2
cifar10,12,ft_2,2,2
cifar10,12,ft_2,3,2
cifar10,12,ft_2,4,2
cifar10,12,ft_3,0,0
cifar10,12,ft_3,1,0
cifar10,12,ft_3,2,0
cifar10,12,ft_3,3,0
cifar10,12,ft_3,4,0
cifar10,12,ft_4,0,0
cifar10,12,ft_4,1,0
cifar10,12,ft_4,2,0
cifar10,12,ft_4,3,0
cifar10,12,ft_4,4,0
cifar10,12,ft_5,0,0
cifar10,12,ft_5,1,0
cifar10,12,ft_5,2,0
cifar10,12,ft_5,3,0
cifar10,12,ft_5,4,0
cifar10,13,ft_0,0,0
cifar10,13,ft_0,1,0
cifar10,13,ft_0,2,0
cifar10,13,ft_0,3,0
cifar10,13,ft_0,4,0
cifar10,13,ft_1,0,1
cifar10,13,ft_1,1,1
cifar10,13,ft_1,2,1
cifar10,13,ft_1,3,1
cifar10,13,ft_1,4,1
cifar10,13,ft_2,0,2
cifar10,13,ft_2,1,2
cifar10,13,ft_2,2,2
cifar10,13,ft_2,3,2
cifar10,13,ft_2,4,2
cifar10,13,ft_3,0,0
cifar10,13,ft_3,1,0
cifar10,13,ft_3,2,0
cifar10,13,ft_3,3,0
cifar10,13,ft_3,4,0
cifar10,13,ft_4,0,4
cifar10,13,ft_4,1,4
cifar10,13,ft_4,2,4
cifar10,13,ft_4,3,4
cifar10,13,ft_4,4,4
cifar10,13,ft_5,0,0
cifar10,13,ft_5,1,0
cifar10,13,ft_5,2,0
cifar10,13,ft_5,3,0
cifar10,13,ft_5,4,0
cifar10,14,ft_0,0,0
cifar10,14,ft_0,1,0
cifar10,14,ft_0,2,0
cifar10,14,ft_0,3,0
cifar10,14,ft_0,4,0
cifar10,14,ft_1,0,0
cifar10,14,ft_1,1,0
cifar10,14,ft_1,2,0
cifar10,14,ft_1,3,0
cifar10,14,ft_1,4,0
cifar10,14,ft_2,0,2
cifar10,14,ft_2,1,2
cifar10,14,ft_2,2,2
cifar10,14,ft_2,3,2
cifar10,14,ft_2,4,2
cifar10,14,ft_3,0,0
cifar10,14,ft_3,1,0
cifar10,14,ft_3,2,0
cifar10,14,ft_3,3,0
cifar10,14,ft_3,4,0
cifar10,14,ft_4,0,0
cifar10,14,ft_4,1,0
cifar10,14,ft_4,2,0
cifar10,14,ft_4,3,0
cifar10,14,ft_4,4,0
cifar10,14,ft_5,0,0
cifar10,14,ft_5,1,0
cifar10,14,ft_5,2,0
cifar10,14,ft_5,3,0
cifar10,14,ft_5,4,0
cifar10,15,ft_0,0,0
cifar10,15,ft_0,1,0
cifar10,15,ft_0,2,0
cifar10,15,ft_0,3,0
cifar10,15,ft_0,4,0
cifar10,15,ft_1,0,1
cifar10,15,ft_1,1,1
cifar10,15,ft_1,2,1
cifar10,15,ft_1,3,1
cifar10,15,ft_1,4,1
cifar10,15,ft_2,0,2
cifar10,15,ft_2,1,2
cifar10,15,ft_2,2,2
cifar10,15,ft_2,3,2
cifar10,15,ft_2,4,2
cifar10,15,ft_3,0,0
cifar10,15,ft_3,1,0
cifar10,15,ft_3,2,0
cifar10,15,ft_3,3,0
cifar10,15,ft_3,4,0
cifar10,15,ft_4,0,0
cifar10,15,ft_4,1,0
cifar10,15,ft_4,2,0
cifar10,15,ft_4,3,0
cifar10,15,ft_4,4,0
cifar10,15,ft_5,0,0
cifar10,15,ft_5,1,0
cifar10,15,ft_5,2,0
cifar10,15,ft_5,3,0
cifar10,15,ft_5,4,0
cifar10,16,ft_0,0,0
cifar10,16,ft_0,1,0
cifar10,16,ft_0,2,0
cifar10,16,ft_0,3,0
cifar10,16,ft_0,4,0
cifar10,16,ft_1,0,0
cifar10,16,ft_1,1,0
cifar10,16,ft_1,2,0
cifar10,16,ft_1,3,0
cifar10,16,ft_1,4,0
cifar10,16,ft_2,0,2
cifar10,16,ft_2,1,2
cifar10,16,ft_2,2,2
cifar10,16,ft_2,3,2
cifar10,16,ft_2,4,2
cifar10,16,ft_3,0,0
cifar10,16,ft_3,1,0
cifar10,16,ft_3,2,0
cifar10,16,ft_3,3,0
cifar10,16,ft_3,4,0
cifar10,16,ft_4,0,0
cifar10,16,ft_4,1,0
cifar10,16,ft_4,2,0
cifar10,16,ft_4,3,0
cifar10,16,ft_4,4,0
cifar10,16,ft_5,0,0
cifar10,16,ft_5,1,0
cifar10,16,ft_5,2,0
cifar10,16,ft_5,3,0
cifar10,16,ft_5,4,0
cifar10,17,ft_0,0,0
cifar10,17,ft_0,1,0
cifar10,17,ft_0,2,0
cifar10,17,ft_0,3,0
cifar10,17,ft_0,4,0
cifar10,17,ft_1,0,1
cifar10,17,ft_1,1,1
cifar10,17,ft_1,2,1
cifar10,17,ft_1,3,1
cifar10,17,ft_1,4,1
cifar10,17,ft_2,0,2
cifar10,17,ft_2,1,2
cifar10,17,ft_2,2,2
cifar10,17,ft_2,3,2
cifar10,17,ft_2,4,2
cifar10,17,ft_3,0,0
cifar10,17,ft_3,1,0
cifar10,17,ft_3,2,0
cifar10,17,ft_3,3,0
cifar10,17,ft_3,4,0
cifar10,17,ft_4,0,0
cifar10,17,ft_4,1,0
cifar10,17,ft_4,2,0
cifar10,17,ft_4,3,0
cifar10,17,ft_4,4,0
cifar10,17,ft_5,0,0
cifar10,17,ft_5,1,0
cifar10,17,ft_5,2,0
cifar10,17,ft_5,3,0
cifar10,17,ft_5,4,0
cifar10,18,ft_0,0,0
cifar10,18,ft_0,1,0
cifar10,18,ft_0,2,0
cifar10,18,ft_0,3,0
cifar10,18,ft_0,4,0
cifar10,18,ft_1,0,0
cifar10,18,ft_1,1,0
cifar10,18,ft_1,2,0
cifar10,18,ft_1,3,0
cifar10,18,ft_1,4,0
cifar10,18,ft_2,0,2
cifar10,18,ft_2,1,2
cifar10,18,ft_2,2,2
cifar10,18,ft_2,3,2
cifar10,18,ft_2,4,2
cifar10,18,ft_3,0,0
cifar10,18,ft_3,1,0
cifar10,18,ft_3,2,0
cifar10,18,ft_3,3,0
cifar10,18,ft_3,4,0
cifar10,18,ft_4,0,0
cifar10,18,ft_4,1,0
cifar10,18,ft_4,2,0
cifar10,18,ft_4,3,0
cifar10,18,ft_4,4,0
cifar10,18,ft_5,0,0
cifar10,18,ft_5,1,0
cifar10,18,ft_5,2,0
cifar10,18,ft_5,3,0
cifar10,18,ft_5,4,0
cifar10,19,ft_0,0,0
cifar10,19,ft_0,1,0
cifar10,19,ft_0,2,0
cifar10,19,ft_0,3,0
cifar10,19,ft_0,4,0
cifar10,19,ft_1,0,0
cifar10,19,ft_1,1,0
cifar10,19,ft_1,2,0
cifar10,19,ft_1,3,0
cifar10,19,ft_1,4,0
cifar10,19,ft_2,0,2
cifar10,19,ft_2,1,2
cifar10,19,ft_2,2,2
cifar10,19,ft_2,3,2
cifar10,19,ft_2,4,2
cifar10,19,ft_3,0,0
cifar10,19,ft_3,1,0
cifar10,19,ft_3,2,0
cifar10,19,ft_3,3,0
cifar10,19,ft_3,4,0
cifar10,19,ft_4,0,0
cifar10,19,ft_4,1,0
cifar10,19,ft_4,2,0
cifar10,19,ft_4,3,0
cifar10,19,ft_4,4,0
cifar10,19,ft_5,0,0
cifar10,19,ft_5,1,0
cifar10,19,ft_5,2,0
cifar10,19,ft_5,3,0
cifar10,19,ft_5,4,0
cifar10,20,ft_0,0,0
cifar10,20,ft_0,1,0
cifar10,20,ft_0,2,0
cifar10,20,ft_0,3,0
cifar10,20,ft_0,4,0
cifar10,20,ft_1,0,0
cifar10,20,ft_1,1,0
cifar10,20,ft_1,2,0
cifar10,20,ft_1,3,0
cifar10,20,ft_1,4,0
cifar10,20,ft_2,0,2
cifar10,20,ft_2,1,2
cifar10,20,ft_2,2,2
cifar10,20,ft_2,3,2
cifar10,20,ft_2,4,2
cifar10,20,ft_3,0,0
cifar10,20,ft_3,1,0
cifar10,20,ft_3,2,0
cifar10,20,ft_3,3,0
cifar10,20,ft_3,4,0
cifar10,20,ft_4,0,0
cifar10,20,ft_4,1,0
cifar10,20,ft_4,2,0
cifar10,20,ft_4,3,0
cifar10,20,ft_4,4,0
cifar10,20,ft_5,0,0
cifar10,20,ft_5,1,0
cifar10,20,ft_5,2,0
cifar10,20,ft_5,3,0
cifar10,20,ft_5,4,0
cifar10,21,ft_0,0,0
cifar10,21,ft_0,1,0
cifar10,21,ft_0,2,0
cifar10,21,ft_0,3,0
cifar10,21,ft_0,4,0
cifar10,21,ft_1,0,0
cifar10,21,ft_1,1,0
cifar10,21,ft_1,2,0
cifar10,21,ft_1,3,0
cifar10,21,ft_1,4,0
cifar10,21,ft_2,0,2
cifar10,21,ft_2,1,2
cifar10,21,ft_2,2,2
cifar10,21,ft_2,3,2
cifar10,21,ft_2,4,2
cifar10,21,ft_3,0,0
cifar10,21,ft_3,1,0
cifar10,21,ft_3,2,0
cifar10,21,ft_3,3,0
cifar10,21,ft_3,4,0
cifar10,21,ft_4,0,0
cifar10,21,ft_4,1,0
cifar10,21,ft_4,2,0
cifar10,21,ft_4,3,0
cifar10,21,ft_4,4,0
cifar10,21,ft_5,0,0
cifar10,21,ft_5,1,0
cifar10,21,ft_5,2,0
cifar10,21,ft_5,3,0
cifar10,21,ft_5,4,0
cifar10,22,ft_0,0,0
cifar10,22,ft_0,1,0
cifar10,22,ft_0,2,0
cifar10,22,ft_0,3,0
cifar10,22,ft_0,4,0
cifar10,22,ft_1,0,0
cifar10,22,ft_1,1,0
cifar10,22,ft_1,2,0
cifar10,22,ft_1,3,0
cifar10,22,ft_1,4,0
cifar10,22,ft_2,0,2
cifar10,22,ft_2,1,2
cifar10,22,ft_2,2,2
cifar10,22,ft_2,3,2
cifar10,22,ft_2,4,2
cifar10,22,ft_3,0,0
cifar10,22,ft_3,1,0
cifar10,22,ft_3,2,0
cifar10,22,ft_3,3,0
cifar10,22,ft_3,4,0
cifar10,22,ft_4,0,0
cifar10,22,ft_4,1,0
cifar10,22,ft_4,2,0
cifar10,22,ft_4,3,0
cifar10,22,ft_4,4,0
cifar10,22,ft_5,0,0
cifar10,22,ft_5,1,0
cifar10,22,ft_5,2,0
cifar10,22,ft_5,3,0
cifar10,22,ft_5,4,0
cifar10,23,ft_0,0,0
cifar10,23,ft_0,1,0
cifar10,23,ft_0,2,0
cifar10,23,ft_0,3,0
cifar10,23,ft_0,4,0
cifar10,23,ft_1,0,1
cifar10,23,ft_1,1,1
cifar10,23,ft_1,2,1
cifar10,23,ft_1,3,1
cifar10,23,ft_1,4,1
cifar10,23,ft_2,0,2
cifar10,23,ft_2,1,2
cifar10,23,ft_2,2,2
cifar10,23,ft_2,3,2
cifar10,23,ft_2,4,2
cifar10,23,ft_3,0,0
cifar10,23,ft_3,1,0
cifar10,23,ft_3,2,0
cifar10,23,ft_3,3,0
cifar10,23,ft_3,4,0
cifar10,23,ft_4,0,0
cifar10,23,ft_4,1,0
cifar10,23,ft_4,2,0
cifar10,23,ft_4,3,0
cifar10,23,ft_4,4,0
cifar10,23,ft_5,0,0
cifar10,23,ft_5,1,0
cifar10,23,ft_5,2,0
cifar10,23,ft_5,3,0
cifar10,23,ft_5,4,0
cifar10,24,ft_0,0,0
cifar10,24,ft_0,1,0
cifar10,24,ft_0,2,0
cifar10,24,ft_0,3,0
cifar10,24,ft_0,4,0
cifar10,24,ft_1,0,0
cifar10,24,ft_1,1,0
cifar10,24,ft_1,2,0
cifar10,24,ft_1,3,0
cifar10,24,ft_1,4,0
cifar10,24,ft_2,0,0
cifar10,24,ft_2,1,0
cifar10,24,ft_2,2,0
cifar10,24,ft_2,3,0
cifar10,24,ft_2,4,0
cifar10,24,ft_3,0,0
cifar10,24,ft_3,1,0
cifar10,24,ft_3,2,0
cifar10,24,ft_3,3,0
cifar10,24,ft_3,4,0
cifar10,24,ft_4,0,0
cifar10,24,ft_4,1,0
cifar10,24,ft_4,2,0
cifar10,24,ft_4,3,0
cifar10,24,ft_4,4,0
cifar10,24,ft_5,0,0
cifar10,24,ft_5,1,0
cifar10,24,ft_5,2,0
cifar10,24,ft_5,3,0
cifar10,24,ft_5,4,0
cifar10,25,ft_0,0,0
cifar10,25,ft_0,1,0
cifar10,25,ft_0,2,0
cifar10,25,ft_0,3,0
cifar10,25,ft_0,4,0
cifar10,25,ft_1,0,0
cifar10,25,ft_1,1,0
cifar10,25,ft_1,2,0
cifar10,25,ft_1,3,0
cifar10,25,ft_1,4,0
cifar10,25,ft_2,0,0
cifar10,25,ft_2,1,0
cifar10,25,ft_2,2,0
cifar10,25,ft_2,3,0
cifar10,25,ft_2,4,0
cifar10,25,ft_3,0,0
cifar10,25,ft_3,1,0
cifar10,25,ft_3,2,0
cifar10,25,ft_3,3,0
cifar10,25,ft_3,4,0
cifar10,25,ft_4,0,0
cifar10,25,ft_4,1,0
cifar10,25,ft_4,2,0
cifar10,25,ft_4,3,0
cifar10,25,ft_4,4,0
cifar10,25,ft_5,0,0
cifar10,25,ft_5,1,0
cifar10,25,ft_5,2,0
cifar10,25,ft_5,3,0
cifar10,25,ft_5,4,0
cifar10,26,ft_0,0,0
cifar10,26,ft_0,1,0
cifar10,26,ft_0,2,0
cifar10,26,ft_0,3,0
cifar10,26,ft_0,4,0
cifar10,26,ft_1,0,1
cifar10,26,ft_1,1,1
cifar10,26,ft_1,2,1
cifar10,26,ft_1,3,1
cifar10,26,ft_1,4,1
cifar10,26,ft_2,0,2
cifar10,26,ft_2,1,2
cifar10,26,ft_2,2,2
cifar10,26,ft_2,3,2
cifar10,26,ft_2,4,2
cifar10,26,ft_3,0,0
cifar10,26,ft_3,1,0
cifar10,26,ft_3,2,0
cifar10,26,ft_3,3,0
cifar10,26,ft_3,4,0
cifar10,26,ft_4,0,0
cifar10,26,ft_4,1,0
cifar10,26,ft_4,2,0
cifar10,26,ft_4,3,0
cifar10,26,ft_4,4,0
cifar10,26,ft_5,0,0
cifar10,26,ft_5,1,0
cifar10,26,ft_5,2,0
cifar10,26,ft_5,3,0
cifar10,26,ft_5,4,0
cifar10,27,ft_0,0,0
cifar10,27,ft_0,1,0
cifar10,27,ft_0,2,0
cifar10,27,ft_0,3,0
cifar10,27,ft_0,4,0
cifar10,27,ft_1,0,1
cifar10,27,ft_1,1,1
cifar10,27,ft_1,2,1
cifar10,27,ft_1,3,1
cifar10,27,ft_1,4,1
cifar10,27,ft_2,0,2
cifar10,27,ft_2,1,2
cifar10,27,ft_2,2,2
cifar10,27,ft_2,3,2
cifar10,27,ft_2,4,2
cifar10,27,ft_3,0,0
cifar10,27,ft_3,1,0
cifar10,27,ft_3,2,0
cifar10,27,ft_3,3,0
cifar10,27,ft_3,4,0
cifar10,27,ft_4,0,0
cifar10,27,ft_4,1,0
cifar10,27,ft_4,2,0
cifar10,27,ft_4,3,0
cifar10,27,ft_4,4,0
cifar10,27,ft_5,0,0
cifar10,27,ft_5,1,0
cifar10,27,ft_5,2,0
cifar10,27,ft_5,3,0
cifar10,27,ft_5,4,0
cifar10,28,ft_0,0,0
cifar10,28,ft_0,1,0
cifar10,28,ft_0,2,0
cifar10,28,ft_0,3,0
cifar10,28,ft_0,4,0
cifar10,28,ft_1,0,1
cifar10,28,ft_1,1,1
cifar10,28,ft_1,2,1
cifar10,28,ft_1,3,1
cifar10,28,ft_1,4,1
cifar10,28,ft_2,0,2
cifar10,28,ft_2,1,2
cifar10,28,ft_2,2,2
cifar10,28,ft_2,3,2
cifar10,28,ft_2,4,2
cifar10,28,ft_3,0,0
cifar10,28,ft_3,1,0
cifar10,28,ft_3,2,0
cifar10,28,ft_3,3,0
cifar10,28,ft_3,4,0
cifar10,28,ft_4,0,0
cifar10,28,ft_4,1,0
cifar10,28,ft_4,2,0
cifar10,28,ft_4,3,0
cifar10,28,ft_4,4,0
cifar10,28,ft_5,0,0
cifar10,28,ft_5,1,0
cifar10,28,ft_5,2,0
cifar10,28,ft_5,3,0
cifar10,28,ft_5,4,0
cifar10,29,ft_0,0,0
cifar10,29,ft_0,1,0
